User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age
78555,439531640,10,Inkheart,Cornelia Funke,2003.0,Chicken House,http://images.amazon.com/images/P/0439531640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439531640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439531640.01.LZZZZZZZ.jpg,"newcastle, england, united kingdom",24
78555,749921625,10,A Complete Guide to Fairies and Magical Beings,Cassandra Eason,2001.0,Piatkus Books,http://images.amazon.com/images/P/0749921625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749921625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749921625.01.LZZZZZZZ.jpg,"newcastle, england, united kingdom",24
78619,934411255,10,Intricate Passions,Tee Corinne,1989.0,Banned Books,http://images.amazon.com/images/P/0934411255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0934411255.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0934411255.01.LZZZZZZZ.jpg,"melbourne, victoria, australia",37
230522,671825356,10,W D HSE PLANTS,Jd Hersey,1901.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0671825356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671825356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671825356.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,590407201,10,The Secret Garden,Frances Hodgson Burnett,1987.0,Scholastic,http://images.amazon.com/images/P/0590407201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590407201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590407201.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78619,810140004,10,Improvisation for the Theater: A Handbook of Teaching and Directing Techniques,Viola Spolin,1983.0,Northwestern Univ Pr,http://images.amazon.com/images/P/0810140004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0810140004.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0810140004.01.LZZZZZZZ.jpg,"melbourne, victoria, australia",37
230522,590409182,10,The Cat Who Went to Heaven,Elizabet Coatsworth,0.0,Scholastic Inc,http://images.amazon.com/images/P/0590409182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590409182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590409182.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,059042243X,10,Anne of Green Gables,L.M. Montgomery,1989.0,Scholastic,http://images.amazon.com/images/P/059042243X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059042243X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059042243X.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,590433172,10,The Grey King (The Dark is Rising Sequence),Cooper Susan,1990.0,Scholastic,http://images.amazon.com/images/P/0590433172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590433172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590433172.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,059043344X,10,Ten Great Mysteries by Edgar Allan Poe,Edgar Allan Poe,1989.0,Scholastic,http://images.amazon.com/images/P/059043344X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059043344X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059043344X.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78619,62508164,10,"Truth or Dare : Encounters with Power, Authority, and Mystery",Starhawk,1989.0,HarperSanFrancisco,http://images.amazon.com/images/P/0062508164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062508164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062508164.01.LZZZZZZZ.jpg,"melbourne, victoria, australia",37
230522,059044168X,10,Yukon Ho,Bill Watterson,0.0,Scholastic Inc,http://images.amazon.com/images/P/059044168X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059044168X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059044168X.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78612,805016511,10,Real Ponies Don't Go Oink,Patrick F. McManus,1991.0,Henry Holt &amp; Co,http://images.amazon.com/images/P/0805016511.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805016511.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805016511.01.LZZZZZZZ.jpg,"yukon, oklahoma, usa",46
78603,316693294,10,Cat and Mouse,James Patterson,1997.0,Replica Books,http://images.amazon.com/images/P/0316693294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693294.01.LZZZZZZZ.jpg,"bernardston, massachusetts, usa",48
78596,1410729435,10,Lucy's Treasure,G. E. Dabbs,2003.0,Authorhouse,http://images.amazon.com/images/P/1410729435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1410729435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1410729435.01.LZZZZZZZ.jpg,"albany, georgia, usa",32
230522,590502093,10,Sangre de monstruo (EscalofrÃ­os No. 3),R. L. Stine,1996.0,Scholastic,http://images.amazon.com/images/P/0590502093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590502093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590502093.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78589,188939209X,10,"Baby Bargains: Secrets to Saving 20% to 50% on Baby Furniture, Equipment, Clothes, Toys, Maternity Wear and Much, Much More!",Denise Fields,2001.0,Windsor Peak Press,http://images.amazon.com/images/P/188939209X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/188939209X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/188939209X.01.LZZZZZZZ.jpg,"sterling, virginia, usa",32
78589,1576739759,10,Secrets of the Vine: Breaking Through to Abundance,Bruce Wilkinson,2001.0,Multnomah,http://images.amazon.com/images/P/1576739759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1576739759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1576739759.01.LZZZZZZZ.jpg,"sterling, virginia, usa",32
230522,590819232,10,Authoritave Calvin and Hobbes,Bill Watterson,0.0,Scholastic Inc,http://images.amazon.com/images/P/0590819232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590819232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590819232.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78589,553382179,10,Sink Reflections,MARLA CILLEY,2002.0,Bantam,http://images.amazon.com/images/P/0553382179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553382179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553382179.01.LZZZZZZZ.jpg,"sterling, virginia, usa",32
78589,452267242,10,Natural Childbirth the Bradley Way,Susan McCutcheon-Rosegg,1984.0,Penguin USA,http://images.amazon.com/images/P/0452267242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452267242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452267242.01.LZZZZZZZ.jpg,"sterling, virginia, usa",32
230522,671229427,10,2ND RING OF POWER (Fireside Books (Holiday House)),Carlos Castaneda,1978.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0671229427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671229427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671229427.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,671230875,10,EAGLES GIFT,Carlos Castaneda,1981.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0671230875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671230875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671230875.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
230522,671611445,10,MAIL CRITTER    LS,Mercer Mayer,1987.0,Little Simon,http://images.amazon.com/images/P/0671611445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671611445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671611445.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78579,786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003.0,Hyperion,http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,"woodstock valley, connecticut, usa",39
230522,671611453,10,Construction Critter,Mercer Mayer,1987.0,Simon &amp; Schuster (J),http://images.amazon.com/images/P/0671611453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671611453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671611453.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78573,446679593,10,Suzanne's Diary for Nicholas,James Patterson,2002.0,Warner Books,http://images.amazon.com/images/P/0446679593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679593.01.LZZZZZZZ.jpg,"easley, south carolina, usa",23
78777,192834835,10,Don Quixote De LA Mancha (Oxford World's Classics),Miguel De Cervantes Saavedra,1998.0,Oxford University Press,http://images.amazon.com/images/P/0192834835.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192834835.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192834835.01.LZZZZZZZ.jpg,"seattle, washington, usa",32
78777,044651652X,10,The Bridges of Madison County,Robert James Waller,1992.0,Warner Books,http://images.amazon.com/images/P/044651652X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044651652X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044651652X.01.LZZZZZZZ.jpg,"seattle, washington, usa",32
230522,395623650,10,Platero y yo / Platero and I,Juan Ramon Jimenez,1994.0,Clarion Books,http://images.amazon.com/images/P/0395623650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395623650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395623650.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78834,451526341,10,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,449911519,10,Secret History : A Novel,DONNA TARTT,1996.0,Ballantine Books,http://images.amazon.com/images/P/0449911519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,446677507,10,Cat Haiku,Deborah Coates,2001.0,Warner Books,http://images.amazon.com/images/P/0446677507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677507.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677507.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,446532231,10,"Dude, Where's My Country?",Michael Moore,2003.0,Warner Books,http://images.amazon.com/images/P/0446532231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446532231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446532231.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,440419468,10,Holes,LOUIS SACHAR,2003.0,Yearling,http://images.amazon.com/images/P/0440419468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440419468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440419468.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,440220394,10,A Wrinkle in Time,L'Engle Madelein,1996.0,Laurel-Leaf Books,http://images.amazon.com/images/P/0440220394.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220394.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220394.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,439425220,10,Harry Potter and the Chamber of Secrets Postcard Book,J. K. Rowling,2002.0,Scholastic,http://images.amazon.com/images/P/0439425220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439425220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439425220.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,http://images.amazon.com/images/P/043935806X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043935806X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043935806X.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,439135508,10,Attack of the Prehistoric Pokemon (Pokemon Chapter Book #3),Tracey West,1999.0,Scholastic,http://images.amazon.com/images/P/0439135508.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439135508.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439135508.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,399501487,10,Lord of the Flies,William Gerald Golding,1959.0,Perigee Trade,http://images.amazon.com/images/P/0399501487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399501487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,399225358,10,Nora's Surprise,Satomi Ichikawa,1994.0,Putnam Pub Group,http://images.amazon.com/images/P/0399225358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399225358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399225358.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,399145990,10,The River King,Alice Hoffman,2000.0,Putnam Publishing Group,http://images.amazon.com/images/P/0399145990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399145990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399145990.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,399140557,10,Practical Magic,Alice Hoffman,1995.0,Putnam Pub Group,http://images.amazon.com/images/P/0399140557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399140557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399140557.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,394845455,10,If I Ran the Zoo-OSI,Dr Seuss,1980.0,Random House Children's Books,http://images.amazon.com/images/P/0394845455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394845455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394845455.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
230522,140440046,10,Candide (Penguin Classics),Francois M. Voltaire,1990.0,Penguin Books,http://images.amazon.com/images/P/0140440046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140440046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140440046.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78834,393048470,10,The Annotated Alice: The Definitive Edition,Lewis Carroll,1999.0,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393048470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393048470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393048470.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,385314280,10,When Elephants Weep: The Emotional Lives of Animals,Jeffrey Moussaieff Masson,1996.0,Delta,http://images.amazon.com/images/P/0385314280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385314280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385314280.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,380800500,10,Can of Worms (Avon Camelot Book),Kathy Mackel,2000.0,HarperTrophy,http://images.amazon.com/images/P/0380800500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380800500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380800500.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,380730774,10,Read This and Tell Me What It Says : Stories (Bard Book),A. Manette Ansay,1998.0,William Morrow,http://images.amazon.com/images/P/0380730774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730774.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
230522,140549056,10,Why Mosquitoes Buzz in People's Ears: A West African Tale,Verna Aardema,1978.0,Puffin Books,http://images.amazon.com/images/P/0140549056.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140549056.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140549056.01.LZZZZZZZ.jpg,"colorado springs, colorado, usa",52
78834,380716291,10,Dk  1:hall Dragon King (Dragon King Trilogy),Stephen R. Lawhead,1992.0,Eos,http://images.amazon.com/images/P/0380716291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380716291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380716291.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,380708892,10,"Merlin (The Pendragon Cycle , Book 2)",Stephen R. Lawhead,1990.0,Eos,http://images.amazon.com/images/P/0380708892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380708892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380708892.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,038070613X,10,Taliesin : Book One of the Pendragon Cycle (Pendragon Cycle),Stephen R. Lawhead,1990.0,Avon,http://images.amazon.com/images/P/038070613X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038070613X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038070613X.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,380002930,10,Watership Down,Richard Adams,1976.0,Avon,http://images.amazon.com/images/P/0380002930.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,451191145,10,Atlas Shrugged,Ayn Rand,1996.0,Signet Book,http://images.amazon.com/images/P/0451191145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,452282292,10,Cool Dead People: Obituaries of Real Folks We Wish We'd Met a Little Sooner,Jane O'Boyle,2001.0,Plume Books,http://images.amazon.com/images/P/0452282292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282292.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,375403523,10,The Complete Walker IV,Colin Fletcher,2002.0,Alfred A. Knopf,http://images.amazon.com/images/P/0375403523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375403523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375403523.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,471326429,10,"Rocket Propulsion Elements, 7th Edition",George P.  Sutton,2000.0,Interscience,http://images.amazon.com/images/P/0471326429.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471326429.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471326429.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,765191334,10,The Art of Alice in Wonderland,Stephanie Lovett Stoffel,1998.0,Smithmark Publishers,http://images.amazon.com/images/P/0765191334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765191334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765191334.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,762400641,10,"Women Together: Portraits of Love, Commitment, and Life",Mona Holmlund,1999.0,Running Pr,http://images.amazon.com/images/P/0762400641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0762400641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0762400641.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,743224574,10,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0743224574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743224574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743224574.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,743211375,10,From a Buick 8 : A Novel,Stephen King,2002.0,Scribner,http://images.amazon.com/images/P/0743211375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,716737426,10,Laboratory Exercises in Oceanography,Bernard W. Pipkin,2000.0,W. H. Freeman,http://images.amazon.com/images/P/0716737426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0716737426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0716737426.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,698115554,10,Princess Smartypants,Babette Cole,1997.0,PaperStar Book,http://images.amazon.com/images/P/0698115554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0698115554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0698115554.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,689818769,10,Frindle,Andrew Clements,1998.0,Aladdin,http://images.amazon.com/images/P/0689818769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689818769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689818769.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
78834,688119522,10,Bunnicula Fun Book,James Howe,1993.0,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0688119522.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688119522.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688119522.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28
